5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Lane 5 Flow (Veh/5 Minutes),Lane 5 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
12/25/2017 2:30,6,76.90,9,68.90,25,60.90,7,69.30,8,64.60,55,65.60,5,60.00
12/25/2017 2:35,6,76.90,9,68.90,22,60.90,5,69.20,5,64.50,47,65.80,5,60.00
12/25/2017 2:40,5,76.90,9,68.90,28,60.90,12,69.30,11,64.40,65,65.40,5,60.00
12/25/2017 2:45,7,77.00,9,68.90,22,60.90,5,69.10,5,64.50,48,66.00,5,60.00
12/25/2017 2:50,2,76.60,9,68.90,22,60.90,5,69.20,5,64.50,43,64.70,5,60.00
12/25/2017 2:55,6,76.80,9,68.90,23,60.90,6,69.50,6,64.50,50,65.70,5,60.00
12/25/2017 3:00,3,76.70,9,68.90,23,60.90,6,69.20,6,64.50,47,65.00,5,60.00
12/25/2017 3:05,3,76.10,9,68.90,26,60.90,9,69.30,9,64.50,56,65.00,5,60.00
12/25/2017 3:10,6,76.60,7,68.90,21,60.90,3,69.40,3,64.50,40,65.60,5,60.00
12/25/2017 3:15,10,76.90,9,68.90,22,60.90,5,69.40,5,64.50,51,66.70,5,60.00
12/25/2017 3:20,3,76.80,9,68.90,25,60.90,8,69.50,8,64.50,53,65.00,5,60.00
12/25/2017 3:25,5,76.60,6,68.90,20,60.90,2,68.80,2,64.50,35,65.20,5,60.00
12/25/2017 3:30,3,76.60,9,68.90,22,60.90,5,69.00,5,64.50,44,65.00,5,60.00
12/25/2017 3:35,4,76.70,7,68.90,21,60.90,3,69.10,3,64.50,38,65.00,5,60.00
12/25/2017 3:40,4,76.70,7,68.90,21,60.90,3,69.20,3,64.50,38,65.00,5,60.00
12/25/2017 3:45,4,76.90,5,68.90,19,60.90,1,69.10,1,64.50,30,64.80,5,60.00
12/25/2017 3:50,6,76.90,8,68.90,22,60.90,4,68.80,4,64.50,44,65.60,5,60.00
12/25/2017 3:55,1,76.80,7,68.90,21,60.90,3,69.00,3,64.50,35,64.00,5,60.00
12/25/2017 4:00,4,76.90,9,68.90,22,60.90,5,69.10,5,64.50,45,65.30,5,60.00
12/25/2017 4:05,3,76.60,7,68.90,21,60.90,3,68.70,3,64.50,37,64.60,5,60.00
12/25/2017 4:10,5,76.70,7,68.90,21,60.90,3,69.10,3,64.50,39,65.30,5,60.00
12/25/2017 4:15,6,76.80,8,68.90,22,60.90,4,69.30,4,64.50,44,65.60,5,60.00
12/25/2017 4:20,9,77.00,9,68.90,22,60.90,5,69.20,5,64.50,50,66.50,5,60.00
12/25/2017 4:25,8,77.00,8,68.90,22,60.90,4,68.80,4,64.50,46,66.10,5,60.00
12/25/2017 4:30,3,77.00,6,68.90,20,60.90,2,69.10,2,64.50,33,64.60,5,60.00
12/25/2017 4:35,3,76.30,8,68.90,22,60.90,4,69.10,4,64.50,41,64.80,5,60.00
12/25/2017 4:40,5,76.60,7,68.90,21,60.90,3,69.20,3,64.50,39,65.30,5,60.00
12/25/2017 4:45,5,76.80,9,68.90,23,60.90,6,69.30,6,64.50,49,65.50,5,60.00
12/25/2017 4:50,4,76.90,9,68.90,22,60.90,5,68.50,5,64.30,45,65.20,5,60.00
12/25/2017 4:55,5,76.90,6,68.90,20,60.90,3,68.90,2,64.30,36,65.30,5,60.00
12/25/2017 5:00,5,76.90,8,68.90,22,60.90,4,68.80,4,64.40,43,65.30,5,60.00
12/25/2017 5:05,4,76.80,8,68.90,22,60.90,4,69.00,4,64.50,42,65.10,5,60.00
12/25/2017 5:10,5,76.70,9,68.90,24,60.90,7,69.20,7,64.50,52,65.40,5,60.00
12/25/2017 5:15,7,76.80,8,68.90,22,60.90,4,69.20,4,64.50,45,65.90,5,60.00
12/25/2017 5:20,7,76.90,8,68.90,22,60.90,4,69.30,4,64.50,45,65.90,5,60.00
12/25/2017 5:25,9,77.10,7,68.90,21,60.90,3,69.30,3,64.50,43,66.50,5,60.00
12/25/2017 5:30,5,77.00,8,68.90,22,60.90,5,69.20,4,64.50,44,65.50,5,60.00
12/25/2017 5:35,11,77.10,8,68.90,22,60.90,5,69.40,4,64.50,50,66.90,5,60.00
12/25/2017 5:40,8,77.10,9,68.90,27,60.90,10,69.10,10,64.50,64,65.90,5,60.00
12/25/2017 5:45,5,77.10,7,68.90,21,60.90,3,68.80,3,64.50,39,65.30,5,60.00
12/25/2017 5:50,2,76.90,7,68.90,21,60.90,3,69.10,3,64.50,36,64.40,5,60.00
12/25/2017 5:55,6,76.90,8,68.90,22,60.90,4,69.30,4,64.50,44,65.70,5,60.00
12/25/2017 6:00,5,76.90,7,68.90,21,60.90,4,69.50,3,64.50,40,65.50,5,60.00
12/25/2017 6:05,7,76.80,7,68.90,21,60.90,3,69.00,3,64.50,41,65.90,5,60.00
12/25/2017 6:10,11,77.00,9,68.90,22,60.90,5,69.10,5,64.50,52,66.90,5,60.00
12/25/2017 6:15,12,77.00,9,68.90,26,60.90,9,69.20,9,64.50,65,66.70,5,60.00
12/25/2017 6:20,12,77.00,9,68.90,24,60.90,7,69.20,7,64.50,59,66.80,5,60.00
12/25/2017 6:25,11,77.00,8,68.90,22,60.90,4,69.00,4,64.50,49,66.80,5,60.00
12/25/2017 6:30,12,77.10,9,68.90,26,60.90,9,69.30,9,64.50,65,66.70,5,60.00
12/25/2017 6:35,12,76.40,9,68.90,24,60.90,8,69.30,7,64.50,60,66.80,5,60.00
12/25/2017 6:40,16,76.90,9,68.90,24,60.90,7,69.40,7,64.60,63,67.50,5,60.00
12/25/2017 6:45,9,76.80,9,68.90,28,60.90,12,69.20,12,64.60,70,66.10,5,60.00
12/25/2017 6:50,6,76.80,9,68.90,27,60.90,10,69.30,10,64.60,62,65.60,5,60.00
12/25/2017 6:55,11,77.00,12,69.10,26,61.10,9,69.20,9,64.60,67,66.70,5,60.00
12/25/2017 7:00,13,77.10,9,69.10,26,61.10,9,69.20,9,64.50,66,66.90,5,60.00
12/25/2017 7:05,11,77.20,9,69.10,22,61.10,5,69.00,5,64.50,52,67.00,5,60.00
12/25/2017 7:10,13,77.30,9,69.10,22,61.10,5,69.10,5,64.50,54,67.40,5,60.00
12/25/2017 7:15,14,77.20,9,69.10,27,61.10,12,69.50,10,64.50,72,67.10,5,60.00
12/25/2017 7:20,11,77.10,9,69.10,28,61.10,12,69.50,12,64.50,72,66.50,5,60.00
12/25/2017 7:25,11,77.00,9,69.10,22,61.10,5,69.40,5,64.50,52,67.00,5,60.00
12/25/2017 7:30,13,77.10,14,69.20,28,61.20,11,69.60,11,64.50,77,67.00,5,60.00
12/25/2017 7:35,16,77.10,14,69.20,22,61.20,5,69.20,5,64.50,62,68.00,5,60.00
12/25/2017 7:40,16,77.30,9,69.20,27,61.20,11,69.30,10,64.50,73,67.40,5,60.00
12/25/2017 7:45,13,77.40,10,69.10,29,61.10,13,69.40,13,64.50,78,66.80,5,60.00
12/25/2017 7:50,20,77.70,9,69.00,29,61.00,12,69.40,12,64.50,82,67.70,5,60.00
12/25/2017 7:55,10,77.40,9,69.00,24,61.00,7,69.10,7,64.50,57,66.60,5,60.00
12/25/2017 8:00,14,77.50,9,69.00,28,61.00,13,69.20,12,64.50,76,67.00,5,60.00
12/25/2017 8:05,21,77.60,9,69.00,27,61.00,10,69.20,10,64.50,77,68.00,5,60.00
12/25/2017 8:10,21,77.50,9,69.00,28,61.00,11,69.40,11,64.50,80,67.90,5,60.00
12/25/2017 8:15,18,77.90,9,69.00,28,61.00,17,69.40,17,64.50,89,67.50,5,60.00
12/25/2017 8:20,11,77.70,9,69.00,27,61.00,10,69.40,10,64.50,67,66.60,5,60.00
12/25/2017 8:25,24,78.00,9,69.00,28,61.00,13,69.70,12,64.50,86,68.40,5,60.00
12/25/2017 8:30,25,78.10,9,69.00,28,61.00,17,69.30,18,64.50,97,68.30,5,60.00
12/25/2017 8:35,13,77.10,9,69.00,28,61.00,15,69.50,15,64.50,80,66.80,5,60.00
12/25/2017 8:40,17,77.40,9,69.00,26,61.00,9,69.60,9,64.50,70,67.60,5,60.00
12/25/2017 8:45,24,78.20,9,69.00,28,61.00,16,69.90,15,64.50,92,68.40,5,60.00
12/25/2017 8:50,25,78.20,9,69.00,28,61.00,18,69.30,18,64.50,98,68.30,5,60.00
12/25/2017 8:55,24,78.20,9,69.00,28,61.00,11,69.40,11,64.50,83,68.40,5,60.00
12/25/2017 9:00,15,78.00,9,69.00,28,61.00,17,69.70,17,64.40,86,67.20,5,60.00
12/25/2017 9:05,25,78.50,17,69.20,29,61.20,13,69.50,12,64.40,96,68.60,5,60.00
12/25/2017 9:10,21,78.50,18,69.70,27,61.60,10,68.90,10,64.40,86,68.60,5,60.00
12/25/2017 9:15,26,78.80,23,69.70,37,61.60,22,69.70,22,64.40,130,68.30,5,60.00
12/25/2017 9:20,25,78.80,21,69.60,32,61.50,16,69.90,16,64.40,110,68.60,5,60.00
12/25/2017 9:25,23,78.90,22,69.90,36,61.80,20,70.10,20,64.40,121,68.30,5,60.00
12/25/2017 9:30,22,78.80,23,69.80,34,61.70,19,70.00,18,64.50,116,68.30,5,60.00
12/25/2017 9:35,18,78.30,22,69.80,35,61.70,19,69.90,19,64.50,113,67.80,5,60.00
12/25/2017 9:40,24,78.70,24,69.80,35,61.70,20,70.00,19,64.50,122,68.40,5,60.00
12/25/2017 9:45,22,78.50,24,69.90,35,61.70,19,69.90,19,64.40,119,68.20,5,60.00
12/25/2017 9:50,35,79.70,27,69.90,40,61.70,25,68.80,25,64.40,152,68.90,5,60.00
12/25/2017 9:55,36,81.10,23,69.70,30,61.60,13,69.30,11,64.50,113,70.60,5,60.00
12/25/2017 10:00,19,79.50,30,70.10,43,61.90,28,70.10,28,64.50,148,67.90,5,60.00
12/25/2017 10:05,33,80.00,20,69.90,31,61.80,15,69.40,15,64.50,114,69.90,5,60.00
12/25/2017 10:10,33,80.40,24,69.80,39,61.70,24,69.90,24,64.50,144,69.20,5,60.00
12/25/2017 10:15,27,79.80,23,69.40,36,61.40,22,70.20,21,64.50,129,68.70,5,60.00
12/25/2017 10:20,33,80.00,28,70.10,37,61.90,22,69.80,22,64.50,142,69.40,5,60.00
12/25/2017 10:25,36,80.40,32,70.90,41,62.70,28,70.20,26,64.50,163,69.80,5,60.00
12/25/2017 10:30,30,79.90,31,70.10,40,61.90,27,69.90,25,64.50,153,68.90,5,60.00
12/25/2017 10:35,42,80.30,34,70.60,42,62.40,28,69.70,27,64.50,173,69.90,5,60.00
12/25/2017 10:40,34,80.10,29,70.30,38,62.20,23,70.20,23,64.50,147,69.50,5,60.00
12/25/2017 10:45,36,79.80,36,70.30,45,62.10,31,70.80,31,64.50,179,69.20,5,60.00
12/25/2017 10:50,37,80.80,29,70.40,36,62.20,21,70.30,21,64.50,144,70.20,5,60.00
12/25/2017 10:55,44,81.00,31,71.20,39,62.90,27,70.50,24,64.50,165,70.80,5,60.00
12/25/2017 11:00,52,83.70,35,70.90,41,62.70,27,70.70,26,64.40,181,71.80,5,60.00
12/25/2017 11:05,30,81.10,40,71.20,47,62.90,34,70.70,33,64.40,184,69.40,5,60.00
12/25/2017 11:10,27,80.10,31,70.40,44,62.20,29,70.40,29,64.40,160,68.70,5,60.00
12/25/2017 11:15,37,79.80,28,70.20,38,62.00,23,70.30,23,64.40,149,69.60,5,60.00
12/25/2017 11:20,43,81.40,35,70.50,44,62.30,30,70.00,29,64.50,181,70.10,5,60.00
12/25/2017 11:25,46,82.00,33,70.10,45,61.90,35,70.90,31,64.50,190,70.30,5,60.00
12/25/2017 11:30,43,79.90,32,71.00,41,62.70,26,70.10,26,64.60,168,70.10,5,60.00
12/25/2017 11:35,30,80.00,28,70.60,43,62.40,28,69.70,28,64.60,157,68.90,5,60.00
12/25/2017 11:40,41,80.90,35,70.40,41,62.20,27,69.80,26,64.60,170,70.00,5,60.00
12/25/2017 11:45,38,80.60,41,70.40,49,62.20,37,70.50,35,64.50,200,69.30,5,60.00
12/25/2017 11:50,33,80.30,31,70.40,41,62.20,27,70.50,26,64.50,158,69.40,5,60.00
12/25/2017 11:55,34,80.70,41,70.80,52,62.50,39,70.40,39,64.60,205,69.10,5,60.00
12/25/2017 12:00,33,77.80,35,62.70,44,55.60,31,68.80,29,64.50,172,65.20,5,60.00
12/25/2017 12:05,40,77.10,36,59.60,44,52.90,30,68.70,30,64.50,180,64.20,5,60.00
12/25/2017 12:10,52,76.70,44,57.00,51,50.60,39,67.50,37,64.40,223,63.20,5,60.00
12/25/2017 12:15,49,75.80,42,53.10,49,47.20,35,68.10,35,64.40,210,61.40,5,60.00
12/25/2017 12:20,41,75.30,41,54.30,48,48.30,36,68.30,34,64.50,200,61.40,5,60.00
12/25/2017 12:25,40,76.40,30,56.90,39,50.50,24,68.60,24,64.50,157,63.20,5,60.00
12/25/2017 12:30,44,75.40,38,53.30,45,47.50,31,69.10,31,64.50,189,61.50,5,60.00
12/25/2017 12:35,57,75.50,31,52.30,39,46.50,26,69.00,24,64.50,177,62.60,5,60.00
12/25/2017 12:40,39,75.20,46,50.70,52,45.20,39,70.50,39,64.40,215,59.90,5,60.00
12/25/2017 12:45,45,74.40,38,53.70,54,47.80,41,69.20,41,64.30,219,61.40,5,60.00
12/25/2017 12:50,40,75.30,40,53.10,47,47.20,33,69.20,33,64.40,193,61.00,5,60.00
12/25/2017 12:55,47,75.80,47,52.60,53,45.90,40,69.90,40,64.40,227,61.00,5,60.00
12/25/2017 13:00,45,75.50,47,48.70,53,43.50,41,69.00,40,64.50,226,59.30,5,60.00
12/25/2017 13:05,39,75.80,38,51.30,45,45.70,31,69.20,31,64.60,184,60.40,5,60.00
12/25/2017 13:10,45,76.40,38,54.70,54,48.60,42,68.40,42,64.50,221,62.10,5,60.00
12/25/2017 13:15,39,76.60,39,53.50,43,47.60,25,68.80,25,64.50,171,61.10,5,60.00
12/25/2017 13:20,40,75.80,42,53.20,49,47.40,36,69.90,35,64.50,202,61.20,5,60.00
12/25/2017 13:25,49,76.40,36,56.70,51,50.40,39,69.70,38,64.40,213,63.50,5,60.00
12/25/2017 13:30,38,76.10,43,55.30,50,49.20,37,70.10,36,64.30,204,61.90,5,60.00
12/25/2017 13:35,47,76.10,37,52.90,43,47.10,29,69.90,28,64.50,184,61.90,5,60.00
12/25/2017 13:40,51,75.50,38,54.90,45,48.80,33,70.10,31,64.50,198,62.90,5,60.00
12/25/2017 13:45,54,75.80,39,56.60,50,50.30,38,68.90,36,64.60,217,63.40,5,60.00
12/25/2017 13:50,58,76.30,57,52.50,63,46.70,52,69.10,51,64.30,281,61.30,5,60.00
12/25/2017 13:55,51,75.50,36,52.00,44,46.30,31,68.60,30,64.40,192,61.60,5,60.00
12/25/2017 14:00,56,74.50,47,52.40,53,46.70,39,68.50,40,64.30,235,61.10,5,60.00
12/25/2017 14:05,44,75.00,42,50.60,49,45.10,36,67.80,35,64.40,206,59.90,5,60.00
12/25/2017 14:10,47,75.60,32,52.10,41,46.40,26,68.00,26,64.40,172,61.40,5,60.00
12/25/2017 14:15,51,74.90,35,51.90,41,46.20,26,68.40,26,64.50,179,61.40,5,60.00
12/25/2017 14:20,49,76.00,35,51.70,44,46.00,32,69.50,29,64.50,189,61.70,5,60.00
12/25/2017 14:25,47,75.80,43,52.60,57,46.80,46,68.20,44,64.50,237,61.00,5,60.00
12/25/2017 14:30,49,76.40,32,52.00,40,46.30,25,68.90,25,64.50,171,62.00,5,60.00
12/25/2017 14:35,47,77.10,35,55.10,44,49.00,29,68.90,29,64.50,184,62.90,5,60.00
12/25/2017 14:40,37,76.70,41,52.60,48,46.80,38,69.00,34,64.60,198,60.90,5,60.00
12/25/2017 14:45,62,77.70,46,49.40,52,44.00,39,69.30,39,64.60,238,61.30,5,60.00
12/25/2017 14:50,60,78.40,48,48.40,54,43.20,42,69.50,41,64.50,245,60.90,5,60.00
12/25/2017 14:55,75,76.70,65,47.10,67,42.00,58,69.70,56,64.40,321,60.00,5,60.00
12/25/2017 15:00,62,75.60,56,46.80,58,41.80,47,70.80,43,64.50,266,59.50,5,60.00
12/25/2017 15:05,66,76.70,42,46.90,47,41.90,33,70.50,33,64.40,221,60.90,5,60.00
12/25/2017 15:10,61,76.40,54,47.10,58,42.10,48,69.40,46,64.50,267,59.70,5,60.00
12/25/2017 15:15,72,75.00,52,45.80,57,41.00,45,69.20,44,64.60,270,59.50,5,60.00
12/25/2017 15:20,71,74.90,42,46.70,49,41.70,35,69.20,35,64.50,232,60.40,5,60.00
12/25/2017 15:25,56,74.10,52,46.60,57,41.70,46,69.20,44,64.40,255,58.70,5,60.00
12/25/2017 15:30,50,74.00,56,45.30,60,40.50,50,69.10,48,64.40,264,57.60,5,60.00
12/25/2017 15:35,62,75.00,54,46.00,58,41.10,49,67.60,46,64.40,269,58.70,5,60.00
12/25/2017 15:40,60,74.50,59,46.10,63,41.20,53,66.80,51,64.50,286,58.10,5,60.00
12/25/2017 15:45,52,74.80,45,47.00,51,42.00,38,67.30,38,64.50,224,58.70,5,60.00
12/25/2017 15:50,55,74.10,53,47.10,58,42.10,46,67.50,45,64.70,257,58.50,5,60.00
12/25/2017 15:55,62,72.40,33,47.60,42,42.50,29,68.20,27,64.60,193,59.90,5,60.00
12/25/2017 16:00,50,74.60,53,48.20,58,43.00,49,68.20,45,64.50,255,58.90,5,60.00
12/25/2017 16:05,51,75.40,51,48.60,54,43.40,42,69.40,39,64.40,237,59.50,5,60.00
12/25/2017 16:10,50,76.60,47,48.70,50,43.50,36,69.20,35,64.40,218,59.80,5,60.00
12/25/2017 16:15,45,76.30,47,50.60,54,45.10,30,68.90,27,64.30,203,59.40,5,60.00
12/25/2017 16:20,52,75.60,44,52.10,57,46.40,46,69.00,44,64.60,243,61.20,5,60.00
12/25/2017 16:25,47,75.30,40,51.60,47,46.00,34,68.90,33,64.60,201,60.90,5,60.00
12/25/2017 16:30,30,75.50,48,51.00,55,45.50,45,70.00,42,64.50,220,59.40,5,60.00
12/25/2017 16:35,41,75.70,48,49.90,54,44.50,42,68.60,41,64.50,226,59.40,5,60.00
12/25/2017 16:40,36,76.40,35,50.90,44,45.30,30,69.40,29,64.50,174,60.20,5,60.00
12/25/2017 16:45,52,75.80,46,50.30,53,44.80,41,69.00,40,64.40,232,60.50,5,60.00
12/25/2017 16:50,48,76.60,40,49.40,47,44.00,34,68.70,33,64.40,202,60.30,5,60.00
12/25/2017 16:55,43,76.90,42,49.20,49,43.90,36,69.20,35,64.50,205,59.90,5,60.00
12/25/2017 17:00,37,76.80,36,54.40,50,48.40,38,69.40,36,64.50,197,61.80,5,60.00
12/25/2017 17:05,38,77.30,42,52.60,49,46.80,39,69.40,35,64.50,203,61.10,5,60.00
12/25/2017 17:10,35,75.50,34,54.70,40,48.60,27,68.80,25,64.50,161,61.60,5,60.00
12/25/2017 17:15,48,74.80,40,55.50,50,49.30,36,68.50,36,64.50,210,62.20,5,60.00
12/25/2017 17:20,43,75.40,36,51.30,44,45.70,31,68.00,30,64.50,184,60.60,5,60.00
12/25/2017 17:25,41,75.60,33,55.90,42,49.70,28,68.00,27,64.50,171,62.40,5,60.00
12/25/2017 17:30,37,75.10,47,52.30,55,46.60,42,66.50,42,64.50,223,59.70,5,60.00
12/25/2017 17:35,45,75.00,44,50.50,51,45.00,40,68.30,37,64.40,217,60.00,5,60.00
12/25/2017 17:40,42,75.10,37,54.60,51,48.50,39,68.60,37,64.50,206,61.70,5,60.00
12/25/2017 17:45,42,75.70,36,51.50,44,45.90,30,68.10,30,64.50,182,60.60,5,60.00
12/25/2017 17:50,48,74.60,42,51.00,49,45.50,36,68.30,35,64.40,210,60.30,5,60.00
12/25/2017 17:55,34,74.60,42,50.40,49,45.00,38,68.70,35,64.40,198,59.20,5,60.00
12/25/2017 18:00,55,77.20,39,51.50,46,43.90,32,69.10,32,64.60,204,61.50,5,60.00
12/25/2017 18:05,39,77.60,38,52.30,50,46.60,37,67.90,36,64.40,200,60.90,5,60.00
12/25/2017 18:10,45,79.40,33,54.00,42,48.00,29,69.10,27,64.50,176,63.20,5,60.00
12/25/2017 18:15,43,79.30,42,52.40,49,46.70,35,70.60,35,64.50,204,61.90,5,60.00
12/25/2017 18:20,40,78.30,38,54.70,49,48.70,36,70.40,35,64.50,198,62.60,5,60.00
12/25/2017 18:25,43,79.10,38,55.10,45,49.00,35,71.00,31,64.50,192,63.40,5,60.00
12/25/2017 18:30,30,78.60,44,53.10,54,47.20,38,70.90,41,64.50,207,60.80,5,60.00
12/25/2017 18:35,47,78.50,36,52.80,44,47.00,33,70.60,30,64.50,190,62.80,5,60.00
12/25/2017 18:40,41,78.80,39,53.10,43,47.20,28,70.40,28,64.60,179,62.10,5,60.00
12/25/2017 18:45,36,78.50,38,54.80,45,48.70,32,70.50,31,64.50,182,62.40,5,60.00
12/25/2017 18:50,29,78.00,33,53.80,42,47.90,28,70.00,27,64.50,159,61.30,5,60.00
12/25/2017 18:55,36,77.90,33,54.40,42,47.00,28,69.20,27,64.50,166,61.80,5,60.00
12/25/2017 19:00,36,77.60,34,61.10,41,53.80,27,69.30,26,64.50,164,64.80,5,60.00
12/25/2017 19:05,30,77.50,41,65.10,47,57.20,33,68.80,33,64.40,184,65.60,5,60.00
12/25/2017 19:10,37,76.30,30,66.50,39,58.80,27,68.70,24,64.40,157,66.90,5,60.00
12/25/2017 19:15,37,76.20,31,67.90,40,60.00,25,68.90,25,64.50,158,67.50,5,60.00
12/25/2017 19:20,37,76.40,36,68.40,44,60.50,30,68.60,30,64.50,177,67.50,5,60.00
12/25/2017 19:25,34,76.60,29,68.00,38,60.20,23,69.00,23,64.50,147,67.60,5,60.00
12/25/2017 19:30,38,77.30,23,68.40,30,60.40,15,69.00,14,64.50,120,68.80,5,60.00
12/25/2017 19:35,34,76.80,38,68.10,49,60.20,37,67.40,35,64.40,193,66.80,5,60.00
12/25/2017 19:40,45,76.90,34,68.90,47,60.90,34,69.00,33,64.50,193,68.10,5,60.00
12/25/2017 19:45,39,76.20,38,68.90,45,60.90,31,68.60,31,64.50,184,67.70,5,60.00
12/25/2017 19:50,29,76.70,32,68.80,41,60.80,27,68.70,26,64.50,155,67.40,5,60.00
12/25/2017 19:55,48,75.70,38,68.60,48,60.70,34,67.70,34,64.40,202,67.50,5,60.00
12/25/2017 20:00,38,76.30,32,68.60,41,60.70,27,68.00,26,64.40,164,67.60,5,60.00
12/25/2017 20:05,38,76.00,32,68.40,37,60.40,21,68.80,21,64.40,149,67.80,5,60.00
12/25/2017 20:10,40,76.30,36,67.90,44,60.00,31,67.40,30,64.40,181,67.20,5,60.00
12/25/2017 20:15,37,76.30,33,67.50,42,59.70,28,68.30,27,64.40,167,67.10,5,60.00
12/25/2017 20:20,45,77.10,31,67.90,40,60.10,27,68.70,25,64.40,168,68.10,5,60.00
12/25/2017 20:25,46,77.50,38,67.70,51,60.10,39,68.90,37,64.40,211,67.60,5,60.00
12/25/2017 20:30,39,77.70,38,68.20,45,60.30,32,68.70,31,64.50,185,67.70,5,60.00
12/25/2017 20:35,47,77.00,38,68.80,45,60.80,31,69.60,31,64.50,192,68.40,5,60.00
12/25/2017 20:40,33,75.90,23,69.30,34,61.20,20,69.80,18,64.50,128,68.30,5,60.00
12/25/2017 20:45,42,76.30,32,69.60,41,61.50,26,69.70,26,64.50,167,68.50,5,60.00
12/25/2017 20:50,40,75.60,22,69.70,33,61.60,18,69.40,17,64.50,130,68.70,5,60.00
12/25/2017 20:55,37,76.20,44,69.10,51,61.10,37,69.80,37,64.50,206,67.70,5,60.00
12/25/2017 21:00,44,76.10,35,68.90,43,60.90,29,69.50,28,64.40,179,68.10,5,60.00
12/25/2017 21:05,43,75.70,34,68.00,43,60.10,29,69.00,28,64.40,177,67.50,5,60.00
12/25/2017 21:10,33,76.20,35,68.70,44,60.70,30,69.10,29,64.50,171,67.50,5,60.00
12/25/2017 21:15,47,76.70,42,69.00,49,61.00,36,70.20,35,64.50,209,68.30,5,60.00
